SHORTNAME;ORIGNAME;BOHRTYP;RESTRICTIO;XCOORD;YCOORD;ZCOORDB;stratigraphy_id;stratigraphy_name;DEPTHFROM;DEPTHTO;LAYERDESC;ORIGGEOL;qt_description;LITHOLOGY;LITHOSTRAT;CHRONOSTR;TECTO;myLitho
SF-49;SBB/93 Tujetsch;B;f;2701384.0;1170324.0;1357.73;56;SBB;50.65;53.07;"Gelblich-hellbrauner z.T. auch grauer siltiger z.T. toniger Kies (vorwiegend Feinkies, wenig bis reichlich Grobkies) mit viel Feinsand, vereinzelt Steine bis Ã¸ 10 cm (Steinanteil 10%), Komponenten kantengerundet z.T. eckig, oft stark verwittert, 51.35 - 51.49 sauberer stark grobsandiger Kies
- 51.72 - 51.86 1 Block";MorÃ¤ne?;9003.0;15101021.0;15201405.0;15001003.0;;[]
SF-49;SBB/93 Tujetsch;B;f;2701384.0;1170324.0;1357.73;56;SBB;50.43;50.65;1 Stein (verschieferter Gneis);Glaziale Seeablagerungen;9002.0;15101046.0;15201405.0;15001003.0;;[]
SF-49;SBB/93 Tujetsch;B;f;2701384.0;1170324.0;1357.73;56;SBB;39.75;50.43;"Grauer siltiger z.T. toniger Kies mit viel Sand bis Sand mit viel Kies, Komponenten eckig und gerundet (vorwiegend Feinkies), 40.05 - 40.12, 40.66 - 40.74, 42.28 - 42.40 und 46.25 - 46.32 gut sortierter siltiger Feinsand, z.T. feinsandiger Silt (ohne Kies), geschichtet bis laminiert
- 43.30, 44.05, 50.50 je 1 Block (letzterer aus porphyrischem Gneis)
- 45.75 - 45.85 Steinhorizont (evtl. ausgewaschen)";Glaziale Seeablagerungen;9003.0;15101046.0;15201405.0;15001003.0;;[]
SF-49;SBB/93 Tujetsch;B;f;2701384.0;1170324.0;1357.73;56;SBB;39.43;39.75;Grauer siltiger Feinsand mit Horizonten von siltigem Ton, feingeschichtet, GlimmerplÃ¤ttli, fest gelagert;Glaziale Seeablagerungen;9003.0;15101046.0;15201405.0;15001003.0;;[]
SF-49;SBB/93 Tujetsch;B;f;2701384.0;1170324.0;1357.73;56;SBB;39.1;39.43;Grauer relativ sauberer Grobsand mit wenig Kies, gut sortiert;Glaziale Seeablagerungen;9003.0;15101046.0;15201405.0;15001003.0;;[]
SF-49;SBB/93 Tujetsch;B;f;2701384.0;1170324.0;1357.73;56;SBB;37.58;39.1;Hell- bis mausgrauer siltiger Sand mit reichlich Feinkies, deutlich geschichtet, vereinzelt siltige Feinsandhorizonte;Glaziale Seeablagerungen;9003.0;15101046.0;15201405.0;15001003.0;;[]
SF-49;SBB/93 Tujetsch;B;f;2701384.0;1170324.0;1357.73;56;SBB;36.69;37.58;BrÃ¤unlichgrauer verwitterter siltiger Kies mit viel Sand, 1-2 relativ saubere Mittelsandhorizonte im Liegenden;"Debris-flows
(Glaziale Seeablagerungen)";9003.0;;15201249.0;15001003.0;;[]
SF-49;SBB/93 Tujetsch;B;f;2701384.0;1170324.0;1357.73;56;SBB;29.2;36.69;"Mausgrauer bis hellgrauer siltiger bis stark siltiger Kies mit viel Sand und vereinzelt Steinen bis Ã¸ 10 cm, Komponenten eckig und gerundet, SchieferplÃ¤ttli, idiomorpher Pyrit Ã¸ 1-2 mm, MuskovitplÃ¤ttli Ã¸ ca. 5 mm, SinterÃ¼berzÃ¼ge auf KiesgerÃ¶lle, mittelfest bis fest, gegen unten sehr fest gelagert, geschichtet
- 31.95 - 32.00/33.28 - 33.35 relativ gut sortierte siltige Feinsande
- 33.63 - 33.67 relativ sauberer Grobsand mit reichlich Kies
- 34.05 - 34.50 grobsandig
- 36.63 - 36.70 grauer leicht feinsandiger siltiger Ton, laminiert (Warven?)";Glaziale Seeablagerungen;9004.0;15101046.0;15201405.0;15001003.0;;[]
SF-49;SBB/93 Tujetsch;B;f;2701384.0;1170324.0;1357.73;56;SBB;26.8;29.2;Grauer z.T. brÃ¤unlicher siltiger Kies mit viel Sand, vereinzelt Steine, schlecht sortiert, Komponenten eckig bis kantengerundet, hart gelagert;GrundmorÃ¤ne;9003.0;15101021.0;15201405.0;15001003.0;;[]
SF-49;SBB/93 Tujetsch;B;f;2701384.0;1170324.0;1357.73;56;SBB;26.0;26.8;"Graubrauner siltiger Fein- bis Mittelsand mit reichlich Feinkies, lagenweise kiesfrei, Komponenten kantengerundet bis gerundet, z.T. verwittert
- 26.37 - 26.56 1 Block aus Gneis";Alluviatile Ablagerungen des Rheins;9003.0;15101040.0;15201249.0;15001003.0;;[]
SF-49;SBB/93 Tujetsch;B;f;2701384.0;1170324.0;1357.73;56;SBB;24.35;26.0;"Siltiger Sand mit reichlich Kies (im oberen Teil Feinkies, gegen unten grÃ¶ber werdend), relativ gut sortiert, verwitterte Komponenten
- 25.85 - 26.00 1 Block";Alluviatile Ablagerungen des Rheins;9003.0;15101040.0;15201249.0;15001003.0;;[]
SF-49;SBB/93 Tujetsch;B;f;2701384.0;1170324.0;1357.73;56;SBB;23.25;24.35;Lagenweise ockerbrauner und grauer siltiger Feinsand, z.T. Siltlagen, kreuzgeschichtet, ab ca. 23.65 nicht mehr kreuzgeschichtet aber mit siltigen Mittelsandlagen;Postglaziale Delta- und Seeablagerungen;9003.0;15101044.0;15201249.0;15001003.0;;[]
SF-49;SBB/93 Tujetsch;B;f;2701384.0;1170324.0;1357.73;56;SBB;22.5;23.25;Beige-grauer leicht feinsandiger Silt und silitige Feinsande geschichtet;Postglaziale Delta- und Seeablagerungen;9002.0;15101044.0;15201249.0;15001003.0;;[]
SF-49;SBB/93 Tujetsch;B;f;2701384.0;1170324.0;1357.73;56;SBB;22.0;22.5;Ockerbrauner leicht siltiger Sand mit lagenweise reichlich Feinkies, 1-2 Grobkieskomponenten, glimmerfÃ¼hrend;Postglaziale Delta- und Seeablagerungen;9003.0;15101044.0;15201249.0;15001003.0;;[]
SF-49;SBB/93 Tujetsch;B;f;2701384.0;1170324.0;1357.73;56;SBB;21.05;22.0;Braun-grauer leicht siltiger Kies mit viel Sand, schlecht sortiert, gerundete Komponenten;Postglaziale Delta- und Seeablagerungen;9003.0;15101044.0;15201249.0;15001003.0;;[]
SF-49;SBB/93 Tujetsch;B;f;2701384.0;1170324.0;1357.73;56;SBB;20.0;21.05;Grauer sauberer Mittel- bis Grobsand mit wenig Kies, gut sortiert;Postglaziale Delta- und Seeablagerungen;9002.0;15101044.0;15201249.0;15001003.0;;[]
SF-49;SBB/93 Tujetsch;B;f;2701384.0;1170324.0;1357.73;56;SBB;19.3;20.0;Beiger siltiger Feinsand mit Lagen von leicht feinsandigem Silt, feingeschichtet (laminiert), im Hangenden 1 bis 2 Horizonte von braunem Feinsand;Postglaziale Delta- und Seeablagerungen;9003.0;15101044.0;15201249.0;15001003.0;;[]
SF-49;SBB/93 Tujetsch;B;f;2701384.0;1170324.0;1357.73;56;SBB;14.2;17.1;Grauer (ab 15.00 ockerfarbener) siltiger Sand mit reichlich bis viel Kies mit Steinen, Komponenten gerundet (polygenes Spektrum u.a. stark verwitterte Schiefer);Alluviatile Ablagerungen des Rheins;9003.0;15101040.0;15201249.0;15001003.0;;[]
SF-49;SBB/93 Tujetsch;B;f;2701384.0;1170324.0;1357.73;56;SBB;3.33;3.53;1 Block aus vergneistem Granit;Alluviatile Ablagerungen des Rheins;9002.0;15101040.0;15201249.0;15001003.0;;[]
SF-49;SBB/93 Tujetsch;B;f;2701384.0;1170324.0;1357.73;56;SBB;0.0;0.98;Grauer, unten grau-beiger sandiger Kies mit Steinen (Steinanteil ca. 30%), mÃ¤ssig sortiert, Komponenten vorwiegend eckig bis leicht abgerundet (Biotitschiefer, wenig MorÃ¤nenanteil), an der Basis 1 Stein Ã¸ 15 cm;KÃ¼nstliche AuffÃ¼llung;9003.0;15101071.0;15201312.0;15001004.0;;[]
SF-49;SBB/93 Tujetsch;B;f;2701384.0;1170324.0;1357.73;56;SBB;3.53;5.03;"Graubeiger stark grobsandiger (an der Basis mittel- bis grobsandiger) Kies mit reichlich Steinen (Steinanteil ca. 20%), mÃ¤ssig bis mittel sortiert, Komponenten kantengerundet bis gerundet, wasserfÃ¼hrend
- 4.30 - 4.60 siltig, z.T. tonig";Alluviatile Ablagerungen des Rheins;9003.0;15101040.0;15201249.0;15001003.0;;[]
SF-49;SBB/93 Tujetsch;B;f;2701384.0;1170324.0;1357.73;56;SBB;0.98;1.34;Leicht humoser, leicht siltiger, stark sandiger Kies (vorwiegend Feinkies) mit viel Steinen bis Ã¸ 10 cm, durchwurzelt, mittel sortiert, Komponenten kantengerundet bis eckig (Amphibolite, Quarzite, Glimmerschiefer);Alter Boden;9003.0;;15201249.0;15001003.0;;[]
SF-49;SBB/93 Tujetsch;B;f;2701384.0;1170324.0;1357.73;56;SBB;8.0;9.51;Wechsellagerung von beigen, z.T. laminierten, gut sortierten siltigen Feinsanden mit beigen siltigen Feinsanden mit viel Grobsand und Feinkies (letztere Ã¼berwiegen);Alluviatile Ablagerungen des Rheins;9003.0;15101040.0;15201249.0;15001003.0;;['évaporite, indifférenciée']
SF-49;SBB/93 Tujetsch;B;f;2701384.0;1170324.0;1357.73;56;SBB;6.16;8.0;"Beiger z.T. leicht toniger siltiger Feinkies mit viel Feinsand, reichlich Grobkies und vereinzelt Steinen (morÃ¤nenartig), mittelhart gelagert, Komponenten vor allem SchieferplÃ¤ttli (Glimmerschiefer und Phyllite), Granite, bis 7.30 erdfeucht, dann trocken
- ab 7.30 Feinsand mit viel Kies und Steinen";Bachablagerungen des Strembaches;9003.0;15101041.0;15201249.0;15001003.0;;[]
SF-49;SBB/93 Tujetsch;B;f;2701384.0;1170324.0;1357.73;56;SBB;17.1;17.55;Grauer sauberer bis leicht siltiger Mittelsand, lagenweise mit reichlich Feinkies, gut sortiert;Postglaziale Delta- und Seeablagerungen;9003.0;15101044.0;15201249.0;15001003.0;;[]
SF-49;SBB/93 Tujetsch;B;f;2701384.0;1170324.0;1357.73;56;SBB;5.03;6.16;1 Block aus porphyrischem Gneis mit grossen Feldspat-porphyroblasten und Quarzaugen, BruchflÃ¤chen mit Grobsand gefÃ¼llt;Alluviatile Ablagerungen des Rheins oder Bachablagerungen des Strem;9003.0;15101026.0;15201249.0;15001003.0;;[]
SF-49;SBB/93 Tujetsch;B;f;2701384.0;1170324.0;1357.73;56;SBB;1.34;3.33;z.T. leicht siltiger Feinkies mit viel Sand, mÃ¤ssig sortiert, reichlich Grobkies, Steine bis Ã¸ 15 cm (Steinanteil 30%), Komponenten kantengerundet (Gneise und Granite);Bachablagerungen des Strembaches;9003.0;15101041.0;15201249.0;15001003.0;;[]
SF-49;SBB/93 Tujetsch;B;f;2701384.0;1170324.0;1357.73;56;SBB;9.51;14.2;"Brauner bis grauer, relativ sauberer bis siltiger (v.a. im tieferen Teil), stark sandiger Kies mit vereinzelt Steinen bis Ã¸12 cm, Komponenten gerundet bis kantengerundet (polygenes Spektrum mit Quarziten und Schiefern); schlecht sortiert, lagenweise Sand mit viel Kies , Sandfraktion wechselnd von fein bis grob";Alluviatile Ablagerungen des Rheins;9003.0;15101040.0;15201249.0;15001003.0;;['évaporite, indifférenciée']
SF-50;SB92/11 Weiche Gesteine III;B;g;2616258.0;1156045.0;920.8;58;Detailprofil;2.0;14.0;tonig-siltiger Kies mit Sand, Steinen und (zerbrochenen) BlÃ¶cken, grau-braun, schwach verkittet, mit Kalken (TertiÃ¤r/Schrattenkalk), Mergel- und Kalkschiefern (Globigerinen-/Dachschiefer), Taveyannaz- und Hohgantsandstein;GehÃ¤nge-/Blockschutt (QuartÃ¤r);9003.0;15101009.0;15201249.0;15001003.0;;['Kalkstein, undifferenziert']
SF-50;SB92/11 Weiche Gesteine III;B;g;2616258.0;1156045.0;920.8;58;Detailprofil;0.0;0.2;Humus;QuartÃ¤r;;;;;;[]
SF-50;SB92/11 Weiche Gesteine III;B;g;2616258.0;1156045.0;920.8;58;Detailprofil;0.2;2.0;"tonig-siltiger Kies mit Sand und organischem Material, braun-beige, mit Kalken, Kalkschiefern und Sandsteinen; Komponenten eckig, Kalkschiefer, Adercalcit, Quarz";"GehÃ¤nge-Blockschutt 
(QuartÃ¤r)";9003.0;15101009.0;15201249.0;15001003.0;;['Kalkstein, undifferenziert']
SF-50;SB92/11 Weiche Gesteine III;B;g;2616258.0;1156045.0;920.8;58;Detailprofil;16.0;20.0;tonig-siltiger Kies mit Sand, Steinen, vereinzelten BlÃ¶cken, dunkelgrau-braun, schwach verkittet;GehÃ¤nge-/Blockschutt;9002.0;15101009.0;15201249.0;15001003.0;;[]
SF-50;SB92/11 Weiche Gesteine III;B;g;2616258.0;1156045.0;920.8;58;Detailprofil;14.0;16.0;tonig-siltiger Sand (wenig Feinkies), dunkelgrau;"GehÃ¤nge-/Blockschutt
(QuartÃ¤r)";9002.0;15101009.0;15201249.0;15001003.0;;[]
SF-50;SB92/11 Weiche Gesteine III;B;g;2616258.0;1156045.0;920.8;58;Detailprofil;24.2;34.15;"Kalkmergel, tonig, dunkelgrau-schwarz, sehr feinkÃ¶rnig, dicht, wenig geadert, grÃ¶bere Lagen flaserig, (schwach) geschiefert, mit:
- wenigen schieferungs-/schichtungsbedingten TrennflÃ¤chen
- Sandsteinkomponenten (bei 26.25 m)
- KlÃ¼ften rechtwinklig zur Schieferung

Kontinuierlicher Ãœbergang zu daunterliegendem Sandstein";"Dachschiefer 
(Taveyannaz-Serie)";9003.0;15102029.0;15202011.0;15001029.0;;['Kalkstein, undifferenziert']
